id,package_name,av. rating,total_reviews,total_sentences,# IG,IG,# IS,IS,# PD,PD,# FR,FR,# O,O,App,GUI,Contents,Pricing,Feature/Functionality,Improvement,Update/Version,Resources,Security,Download,Model,Company,Other,#PD_App,PD + App,#PD_GUI,PD + GUI,#PD_Contents,PD + Contents,#PD_Pricing,PD + Pricing,#PD_Feature/Functionality,PD + Feature/Functionality,#PD_Improvement,PD + Improvement,#PD_Update/Version,PD + Update/Version,#PD_Resources,PD + Resources,#PD_Security,PD + Security,#PD_Download,PD + Download,#PD_Model,PD + Model,#PD_Company,PD + Company,#PD_Other,PD + Other,#FR_App,FR + App,#FR_GUI,FR + GUI,#FR_Contents,FR + Contents,#FR_Pricing,FR + Pricing,#FR_Feature/Functionality,FR + Feature/Functionality,#FR_Improvement,FR + Improvement,#FR_Update/Version,FR + Update/Version,#FR_Resources,FR + Resources,#FR_Security,FR + Security,#FR_Download,FR + Download,#FR_Model,FR + Model,#FR_Company,FR + Company,#FR_Other,FR + Other
1863,com.evancharlton.mileage,3.675958188,287,724,54,0.18815331,25,0.087108014,77,0.268292683,72,0.25087108,496,1.728222997,245,128,36,4,439,17,54,0,1,1,74,2,159,27,0.094076655,19,0.066202091,5,0.017421603,0,0,70,0.243902439,2,0.006968641,9,0.031358885,0,0,0,0,0,0,15,0.052264808,0,0,4,0.013937282,17,0.059233449,24,0.083623693,3,0.010452962,0,0,68,0.236933798,3,0.010452962,6,0.020905923,0,0,0,0,0,0,15,0.052264808,0,0,2,0.006968641
1864,com.expedia.bookings,3.739307536,491,946,49,0.099796334,11,0.022403259,69,0.140529532,33,0.067209776,784,1.596741344,281,113,76,12,494,16,28,2,13,2,15,3,277,26,0.052953157,12,0.024439919,9,0.018329939,1,0.00203666,44,0.089613035,1,0.00203666,2,0.00407332,1,0.00203666,1,0.00203666,1,0.00203666,1,0.00203666,0,0,12,0.024439919,7,0.014256619,6,0.012219959,9,0.018329939,1,0.00203666,30,0.061099796,1,0.00203666,2,0.00407332,0,0,2,0.00407332,0,0,0,0,0,0,1,0.00203666
1865,com.expedia.bookings,4.055555556,36,73,5,0.138888889,1,0.027777778,3,0.083333333,3,0.083333333,61,1.694444444,23,11,8,1,39,0,1,0,0,1,0,0,22,3,0.083333333,2,0.055555556,1,0.027777778,0,0,1,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.055555556,1,0.027777778,0,0,0,0,3,0.083333333,0,0,1,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0
1867,com.flightradar24free,3.585858586,297,435,28,0.094276094,6,0.02020202,29,0.097643098,12,0.04040404,360,1.212121212,135,50,30,46,140,7,76,0,0,3,9,0,157,9,0.03030303,9,0.03030303,2,0.006734007,3,0.01010101,24,0.080808081,0,0,10,0.033670034,0,0,0,0,0,0,2,0.006734007,0,0,1,0.003367003,5,0.016835017,2,0.006734007,0,0,3,0.01010101,11,0.037037037,0,0,2,0.006734007,0,0,0,0,0,0,0,0,0,0,0,0
1868,com.frinixapps.refrainplayblackspiderman,2.557142857,70,80,2,0.028571429,2,0.028571429,3,0.042857143,1,0.014285714,72,1.028571429,9,3,2,0,10,0,0,0,0,1,0,1,58,1,0.014285714,0,0,0,0,0,0,2,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014285714,0,0,0,0,0,0,0,0,1,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,com.fusionprojects.edmodo,4.252380952,420,509,20,0.047619048,2,0.004761905,27,0.064285714,14,0.033333333,446,1.061904762,138,43,23,2,154,4,4,0,3,4,11,4,241,9,0.021428571,3,0.007142857,0,0,0,0,21,0.05,0,0,1,0.002380952,0,0,1,0.002380952,1,0.002380952,3,0.007142857,0,0,4,0.00952381,6,0.014285714,3,0.007142857,2,0.004761905,0,0,14,0.033333333,1,0.002380952,0,0,0,0,0,0,0,0,3,0.007142857,0,0,0,0
1870,com.fusionprojects.edmodo,3.904761905,84,98,2,0.023809524,3,0.035714286,13,0.154761905,1,0.011904762,79,0.94047619,25,12,5,1,35,0,0,0,2,0,1,0,43,5,0.05952381,3,0.035714286,0,0,0,0,10,0.119047619,0,0,0,0,0,0,2,0.023809524,0,0,0,0,0,0,2,0.023809524,0,0,0,0,0,0,0,0,1,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,com.gernersis.chestsimulatorforcr,3.596330275,109,121,5,0.04587156,2,0.018348624,14,0.128440367,9,0.082568807,91,0.834862385,41,7,4,1,46,2,6,0,1,1,0,0,47,11,0.100917431,1,0.009174312,0,0,0,0,9,0.082568807,0,0,3,0.027522936,0,0,0,0,0,0,0,0,0,0,0,0,4,0.036697248,1,0.009174312,0,0,0,0,6,0.055045872,1,0.009174312,1,0.009174312,0,0,1,0.009174312,0,0,0,0,0,0,1,0.009174312
1872,com.github.devnied.emvnfccard,3.833333333,66,104,6,0.090909091,0,0,11,0.166666667,0,0,87,1.318181818,18,7,8,0,50,0,3,1,0,2,12,0,42,1,0.015151515,0,0,4,0.060606061,0,0,10,0.151515152,0,0,0,0,0,0,0,0,0,0,3,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,com.googamaphone.typeandspeak,3.9194282,1539,2229,137,0.089018843,24,0.015594542,211,0.137102014,89,0.05782976,1768,1.148797921,762,96,86,6,989,40,24,1,0,50,37,2,778,73,0.047433398,13,0.008447044,11,0.007147498,0,0,178,0.115659519,2,0.001299545,1,0.000649773,0,0,0,0,7,0.004548408,4,0.00259909,0,0,20,0.012995452,25,0.016244314,8,0.005198181,6,0.003898635,0,0,77,0.050032489,10,0.006497726,3,0.001949318,0,0,0,0,3,0.001949318,1,0.000649773,0,0,8,0.005198181
1874,com.google.android.play.games,4.319217739,12988,14669,324,0.024946104,130,0.010009239,506,0.038959039,189,0.014551894,13520,1.040960887,3511,321,257,27,2740,150,298,28,178,220,326,16,8728,146,0.011241146,46,0.003541731,10,0.000769941,1,7.70E-05,376,0.0289498,3,0.000230982,45,0.003464737,4,0.000307977,57,0.004388666,30,0.002309824,41,0.00315676,1,7.70E-05,72,0.005543579,59,0.004542655,12,0.00092393,9,0.000692947,1,7.70E-05,164,0.01262704,16,0.001231906,13,0.001000924,3,0.000230982,5,0.000384971,1,7.70E-05,12,0.00092393,0,0,14,0.001077918
1875,com.google.android.street,4.163096397,2054,2432,70,0.034079844,32,0.015579357,92,0.044790652,20,0.009737098,2218,1.079844206,650,239,85,6,562,21,46,2,7,22,66,8,1252,29,0.014118793,16,0.007789679,6,0.00292113,1,0.000486855,73,0.035540409,1,0.000486855,8,0.003894839,0,0,1,0.000486855,4,0.00194742,11,0.005355404,1,0.000486855,3,0.001460565,6,0.00292113,2,0.00097371,1,0.000486855,0,0,19,0.009250243,0,0,4,0.00194742,0,0,0,0,0,0,1,0.000486855,0,0,0,0
1876,com.google.android.street,4.278571429,1400,1634,44,0.031428571,15,0.010714286,64,0.045714286,25,0.017857143,1486,1.061428571,376,138,53,2,350,27,48,1,4,8,45,3,921,24,0.017142857,18,0.012857143,7,0.005,0,0,47,0.033571429,0,0,6,0.004285714,0,0,0,0,0,0,10,0.007142857,0,0,4,0.002857143,6,0.004285714,4,0.002857143,4,0.002857143,0,0,22,0.015714286,3,0.002142857,2,0.001428571,0,0,0,0,1,0.000714286,1,0.000714286,0,0,2,0.001428571
1877,com.google.samples.apps.cardboarddemo,3.774831461,2225,3393,194,0.087191011,85,0.038202247,358,0.160898876,149,0.066966292,2607,1.171685393,863,468,166,13,1375,62,51,3,2,36,247,6,1322,95,0.042696629,89,0.04,23,0.010337079,1,0.000449438,313,0.140674157,2,0.000898876,10,0.004494382,0,0,1,0.000449438,7,0.003146067,57,0.025617978,0,0,14,0.006292135,34,0.015280899,45,0.020224719,7,0.003146067,1,0.000449438,130,0.058426966,13,0.005842697,4,0.001797753,0,0,0,0,2,0.000898876,14,0.006292135,0,0,9,0.004044944
1879,com.googlecode.eyesfree.espeak,2.698412698,189,282,14,0.074074074,6,0.031746032,35,0.185185185,8,0.042328042,219,1.158730159,63,3,3,0,113,8,7,0,0,3,23,1,124,15,0.079365079,0,0,0,0,0,0,32,0.169312169,0,0,1,0.005291005,0,0,0,0,0,0,8,0.042328042,0,0,0,0,3,0.015873016,0,0,0,0,0,0,8,0.042328042,2,0.010582011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,com.gpsall.n3,3.14516129,434,477,14,0.032258065,3,0.006912442,8,0.01843318,0,0,452,1.041474654,110,11,5,0,60,5,0,1,0,19,2,0,313,5,0.011520737,1,0.002304147,0,0,0,0,6,0.013824885,0,0,0,0,0,0,0,0,1,0.002304147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,com.herzick.houseparty,2.819767442,688,1052,64,0.093023256,6,0.00872093,269,0.390988372,48,0.069767442,665,0.966569767,421,91,79,2,568,21,32,1,6,6,84,5,262,156,0.226744186,24,0.034883721,22,0.031976744,0,0,232,0.337209302,3,0.004360465,9,0.013081395,0,0,1,0.001453488,2,0.002906977,22,0.031976744,0,0,10,0.014534884,21,0.030523256,3,0.004360465,5,0.007267442,0,0,39,0.056686047,6,0.00872093,2,0.002906977,0,0,0,0,0,0,2,0.002906977,1,0.001453488,3,0.004360465
1882,com.herzick.houseparty,3.2625,80,130,8,0.1,0,0,26,0.325,6,0.075,90,1.125,48,12,8,0,70,2,3,0,0,1,12,0,30,11,0.1375,1,0.0125,1,0.0125,0,0,23,0.2875,0,0,0,0,0,0,0,0,0,0,3,0.0375,0,0,1,0.0125,2,0.025,0,0,1,0.0125,0,0,6,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,com.hp.android.print,3.139186296,467,868,40,0.085653105,17,0.03640257,134,0.286937901,36,0.077087794,641,1.372591006,270,80,23,1,524,12,59,25,5,9,57,0,225,53,0.113490364,15,0.032119914,1,0.002141328,0,0,124,0.265524625,2,0.004282655,18,0.038543897,7,0.014989293,2,0.004282655,2,0.004282655,17,0.03640257,0,0,5,0.010706638,11,0.023554604,10,0.021413276,0,0,0,0,36,0.077087794,2,0.004282655,1,0.002141328,1,0.002141328,0,0,0,0,4,0.00856531,0,0,0,0
1884,com.ikea.kompis,1.921985816,141,327,20,0.141843972,12,0.085106383,71,0.503546099,20,0.141843972,204,1.446808511,97,70,20,1,206,12,12,2,8,0,11,0,83,22,0.156028369,17,0.120567376,7,0.04964539,0,0,64,0.453900709,1,0.007092199,0,0,0,0,3,0.021276596,0,0,3,0.021276596,0,0,5,0.035460993,7,0.04964539,5,0.035460993,1,0.007092199,0,0,18,0.127659574,4,0.028368794,2,0.014184397,0,0,0,0,0,0,1,0.007092199,0,0,1,0.007092199
1887,com.iqoption,4.306122449,1323,1863,89,0.067271353,63,0.047619048,94,0.071050642,40,0.030234316,1577,1.191987906,516,89,50,15,719,13,28,1,69,11,53,12,785,23,0.017384732,9,0.006802721,2,0.001511716,2,0.001511716,79,0.059712774,0,0,9,0.006802721,0,0,16,0.012093726,0,0,2,0.001511716,4,0.003023432,10,0.007558579,15,0.011337868,2,0.001511716,5,0.003779289,1,0.000755858,33,0.024943311,1,0.000755858,1,0.000755858,0,0,0,0,0,0,1,0.000755858,0,0,4,0.003023432
1888,com.iqoption,4.361607143,224,317,14,0.0625,6,0.026785714,17,0.075892857,7,0.03125,273,1.21875,67,20,4,1,120,5,6,0,8,3,13,0,152,2,0.008928571,1,0.004464286,0,0,0,0,12,0.053571429,1,0.004464286,0,0,0,0,1,0.004464286,2,0.008928571,1,0.004464286,0,0,3,0.013392857,1,0.004464286,1,0.004464286,0,0,0,0,4,0.017857143,0,0,0,0,0,0,0,0,0,0,1,0.004464286,0,0,3,0.013392857
1889,com.kauf.wrapmyfacefunphotoeditor,2.31152648,642,835,55,0.085669782,6,0.009345794,76,0.118380062,23,0.035825545,675,1.051401869,227,71,24,0,248,2,6,0,0,27,13,0,418,29,0.04517134,22,0.034267913,7,0.010903427,0,0,57,0.088785047,0,0,1,0.001557632,0,0,0,0,1,0.001557632,3,0.004672897,0,0,8,0.012461059,11,0.017133956,9,0.014018692,0,0,0,0,19,0.029595016,1,0.001557632,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003115265
1890,com.km.cutpaste.util,3.692691784,2203,2875,135,0.061280073,36,0.016341353,176,0.079891058,69,0.031320926,2459,1.116205175,846,355,64,23,966,38,42,3,3,39,34,1,1265,51,0.02315025,52,0.023604176,4,0.001815706,2,0.000907853,149,0.067635043,2,0.000907853,4,0.001815706,0,0,1,0.000453926,5,0.002269632,12,0.005447118,0,0,11,0.004993191,26,0.011802088,18,0.008170676,6,0.002723559,4,0.001815706,68,0.030867,4,0.001815706,3,0.001361779,0,0,0,0,2,0.000907853,3,0.001361779,0,0,1,0.000453926
1891,com.leafdigital.kanji.android,3.888888889,54,122,7,0.12962963,2,0.037037037,4,0.074074074,8,0.148148148,101,1.87037037,30,15,6,2,52,3,0,1,1,0,3,0,51,2,0.037037037,0,0,0,0,0,0,2,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018518519,3,0.055555556,3,0.055555556,0,0,0,0,8,0.148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,com.lightbox.android.camera,3.509433962,53,92,9,0.169811321,0,0,11,0.20754717,8,0.150943396,64,1.20754717,23,17,2,2,47,1,3,1,0,1,2,0,27,2,0.037735849,3,0.056603774,0,0,0,0,10,0.188679245,0,0,0,0,1,0.018867925,0,0,0,0,2,0.037735849,0,0,0,0,1,0.018867925,1,0.018867925,1,0.018867925,0,0,7,0.132075472,0,0,1,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0
1893,com.magicpen.snapphoto,3.20622986,931,1117,45,0.048335124,15,0.016111708,48,0.051557465,27,0.029001074,982,1.054779807,294,110,32,0,245,14,1,2,0,35,9,0,578,17,0.018259936,9,0.009667025,6,0.006444683,0,0,34,0.036519871,1,0.001074114,0,0,0,0,0,0,3,0.003222342,3,0.003222342,0,0,6,0.006444683,9,0.009667025,7,0.007518797,2,0.002148228,0,0,25,0.026852846,3,0.003222342,0,0,0,0,0,0,0,0,1,0.001074114,0,0,0,0
1894,com.moneybookers.skrillpayments,2.907407407,108,193,13,0.12037037,3,0.027777778,25,0.231481481,6,0.055555556,146,1.351851852,41,8,4,2,93,8,1,1,26,0,2,4,69,5,0.046296296,1,0.009259259,2,0.018518519,0,0,22,0.203703704,0,0,0,0,0,0,10,0.092592593,0,0,0,0,0,0,3,0.027777778,0,0,0,0,0,0,0,0,6,0.055555556,1,0.009259259,0,0,0,0,2,0.018518519,0,0,1,0.009259259,0,0,0,0
1895,com.moneybookers.skrillpayments,3.632653061,49,77,4,0.081632653,1,0.020408163,7,0.142857143,1,0.020408163,64,1.306122449,24,0,1,2,35,1,3,0,5,1,1,1,29,5,0.102040816,0,0,0,0,2,0.040816327,7,0.142857143,0,0,0,0,0,0,1,0.020408163,0,0,1,0.020408163,0,0,0,0,1,0.020408163,0,0,0,0,0,0,1,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,com.nolanlawson.jnameconverter,4.16091954,87,125,4,0.045977011,9,0.103448276,6,0.068965517,7,0.08045977,99,1.137931034,35,5,4,0,44,3,1,0,0,1,1,0,53,2,0.022988506,0,0,0,0,0,0,5,0.057471264,0,0,0,0,0,0,0,0,0,0,1,0.011494253,0,0,0,0,0,0,1,0.011494253,0,0,0,0,6,0.068965517,2,0.022988506,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011494253
1900,com.paypal.android.p2pmobile,4.456170007,4141,6172,237,0.057232553,54,0.013040328,310,0.074861145,193,0.0466071,5378,1.298720116,1895,435,228,242,3100,114,100,3,180,13,87,18,1841,95,0.022941319,23,0.005554214,17,0.004105289,14,0.003380826,252,0.060854866,4,0.00096595,22,0.005312726,0,0,34,0.008210577,2,0.000482975,12,0.002897851,3,0.000724463,38,0.009176527,52,0.012557353,20,0.004829751,8,0.001931901,10,0.002414876,179,0.043226274,7,0.001690413,3,0.000724463,0,0,19,0.004588264,0,0,4,0.00096595,3,0.000724463,7,0.001690413
1901,com.paypal.android.p2pmobile,4.399052133,1055,1471,59,0.055924171,11,0.01042654,73,0.069194313,60,0.056872038,1268,1.201895735,444,93,42,63,721,23,33,0,41,1,26,5,446,26,0.02464455,6,0.005687204,4,0.003791469,5,0.004739336,62,0.058767773,0,0,6,0.005687204,0,0,10,0.009478673,0,0,2,0.001895735,1,0.000947867,5,0.004739336,24,0.022748815,10,0.009478673,7,0.006635071,3,0.002843602,58,0.054976303,2,0.001895735,4,0.003791469,0,0,1,0.000947867,0,0,3,0.002843602,0,0,1,0.000947867
1902,com.powerje.nyan,3.857142857,35,60,3,0.085714286,2,0.057142857,2,0.057142857,4,0.114285714,49,1.4,18,2,3,0,15,0,1,0,0,0,1,0,32,0,0,0,0,1,0.028571429,0,0,2,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.085714286,1,0.028571429,0,0,0,0,4,0.114285714,0,0,1,0.028571429,0,0,0,0,0,0,1,0.028571429,0,0,0,0
1903,com.pridestar.floatimages,1.907600596,671,949,72,0.107302534,18,0.026825633,59,0.087928465,41,0.061102832,759,1.131147541,206,42,31,187,259,11,9,0,4,52,13,0,451,16,0.023845007,1,0.001490313,3,0.004470939,11,0.016393443,43,0.064083458,1,0.001490313,0,0,0,0,0,0,4,0.005961252,2,0.002980626,0,0,5,0.007451565,20,0.029806259,4,0.005961252,1,0.001490313,16,0.023845007,33,0.049180328,1,0.001490313,1,0.001490313,0,0,0,0,3,0.004470939,0,0,0,0,4,0.005961252
1904,com.reader.otg,2.308510638,94,108,2,0.021276596,0,0,8,0.085106383,1,0.010638298,97,1.031914894,19,5,1,0,31,1,0,0,0,5,1,0,60,0,0,0,0,0,0,0,0,7,0.074468085,0,0,0,0,0,0,0,0,1,0.010638298,0,0,0,0,1,0.010638298,0,0,1,0.010638298,0,0,0,0,1,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,com.rj.pixelesque,4.166666667,162,373,40,0.24691358,1,0.00617284,23,0.141975309,37,0.228395062,272,1.679012346,117,57,17,4,193,9,8,0,0,7,16,0,111,4,0.024691358,5,0.030864198,1,0.00617284,0,0,18,0.111111111,0,0,0,0,0,0,0,0,1,0.00617284,0,0,0,0,4,0.024691358,9,0.055555556,15,0.092592593,3,0.018518519,0,0,34,0.209876543,2,0.012345679,1,0.00617284,0,0,0,0,0,0,2,0.012345679,0,0,3,0.018518519
1907,com.ryanair.cheapflights,3.887640449,267,437,21,0.078651685,3,0.011235955,47,0.176029963,15,0.056179775,351,1.314606742,134,35,44,8,228,11,10,0,11,4,16,1,132,19,0.071161049,6,0.02247191,10,0.037453184,1,0.003745318,40,0.149812734,1,0.003745318,4,0.014981273,0,0,5,0.018726592,1,0.003745318,3,0.011235955,1,0.003745318,3,0.011235955,6,0.02247191,1,0.003745318,2,0.007490637,1,0.003745318,13,0.048689139,1,0.003745318,1,0.003745318,0,0,0,0,0,0,1,0.003745318,0,0,0,0
1908,com.ryanair.cheapflights,3.256097561,82,152,6,0.073170732,3,0.036585366,19,0.231707317,5,0.06097561,119,1.451219512,37,14,10,0,67,4,8,0,1,0,4,0,59,6,0.073170732,1,0.012195122,1,0.012195122,0,0,15,0.182926829,0,0,1,0.012195122,0,0,0,0,0,0,0,0,0,0,4,0.048780488,1,0.012195122,0,0,1,0.012195122,0,0,3,0.036585366,1,0.012195122,0,0,0,0,0,0,0,0,1,0.012195122,0,0,0,0
1909,com.scorp,4.195833333,240,254,6,0.025,2,0.008333333,1,0.004166667,3,0.0125,242,1.008333333,62,1,4,0,27,2,1,0,1,1,0,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004166667,1,0.004166667,0,0,0,0,0,0,1,0.004166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008333333
1911,com.secretdiaryappfree,4.083646617,1064,1300,65,0.061090226,11,0.010338346,64,0.060150376,26,0.02443609,1134,1.065789474,444,85,65,2,351,10,1,4,3,32,9,0,576,22,0.020676692,17,0.015977444,6,0.005639098,0,0,44,0.041353383,0,0,0,0,0,0,0,0,1,0.00093985,1,0.00093985,0,0,11,0.010338346,9,0.008458647,1,0.00093985,1,0.00093985,0,0,17,0.015977444,3,0.002819549,1,0.00093985,0,0,0,0,1,0.00093985,0,0,0,0,4,0.003759398
1912,com.secretdiaryappfree,4.088607595,79,95,3,0.037974684,1,0.012658228,3,0.037974684,4,0.050632911,84,1.063291139,33,10,3,2,24,1,1,0,0,3,0,0,47,2,0.025316456,2,0.025316456,0,0,0,0,3,0.037974684,0,0,1,0.012658228,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012658228,1,0.012658228,1,0.012658228,0,0,3,0.037974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012658228
1913,com.sigseg.android.worldmap,3.740979381,1552,1862,35,0.022551546,12,0.007731959,26,0.016752577,53,0.034149485,1736,1.118556701,298,116,203,2,352,28,19,0,0,26,10,1,1119,5,0.003221649,10,0.006443299,4,0.00257732,0,0,20,0.012886598,1,0.00064433,0,0,0,0,0,0,3,0.00193299,3,0.00193299,0,0,4,0.00257732,14,0.009020619,8,0.005154639,12,0.007731959,0,0,49,0.031572165,9,0.005798969,3,0.00193299,0,0,0,0,2,0.00128866,0,0,0,0,1,0.00064433
1914,com.snapchat.android,4.069318006,25924,34779,1574,0.060715939,373,0.014388212,3900,0.150439747,1189,0.045864836,27743,1.070166641,12645,4124,1228,47,12547,528,1876,373,248,324,1985,157,11683,1391,0.053656843,798,0.030782287,130,0.005014658,4,0.000154297,3177,0.122550532,22,0.000848634,428,0.016509798,110,0.004243172,67,0.002584478,60,0.002314458,492,0.018978553,18,0.000694337,212,0.00817775,367,0.014156766,225,0.008679216,90,0.003471686,4,0.000154297,1025,0.039538651,88,0.003394538,77,0.002970221,20,0.000771486,18,0.000694337,10,0.000385743,131,0.005053233,4,0.000154297,61,0.002353032
1915,com.snapchat.android,4.306693307,4004,4854,166,0.041458541,35,0.008741259,418,0.104395604,153,0.038211788,4082,1.019480519,1817,433,159,4,1426,64,153,35,29,41,227,22,1877,145,0.036213786,70,0.017482517,10,0.002497502,1,0.00024975,328,0.081918082,3,0.000749251,28,0.006993007,7,0.001748252,11,0.002747253,7,0.001748252,59,0.014735265,1,0.00024975,37,0.009240759,49,0.012237762,26,0.006493506,21,0.005244755,1,0.00024975,119,0.02972028,12,0.002997003,14,0.003496503,2,0.0004995,1,0.00024975,3,0.000749251,14,0.003496503,0,0,12,0.002997003
1916,com.soloseal.temperaturealarmclock,3.341772152,79,101,5,0.063291139,1,0.012658228,4,0.050632911,5,0.063291139,86,1.088607595,19,5,2,0,36,0,1,0,0,2,7,0,50,2,0.025316456,1,0.012658228,0,0,0,0,4,0.050632911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012658228,0,0,0,0,0,0,5,0.063291139,0,0,0,0,0,0,0,0,0,0,1,0.012658228,0,0,0,0
1918,com.stwalkerster.android.apps.strobelight,3.158730159,126,214,7,0.055555556,8,0.063492063,51,0.404761905,11,0.087301587,137,1.087301587,53,9,5,3,132,5,4,0,0,2,22,1,52,14,0.111111111,1,0.007936508,2,0.015873016,0,0,46,0.365079365,0,0,0,0,0,0,0,0,0,0,9,0.071428571,0,0,2,0.015873016,3,0.023809524,1,0.007936508,0,0,1,0.007936508,7,0.055555556,1,0.007936508,0,0,0,0,0,0,1,0.007936508,1,0.007936508,0,0,2,0.015873016
1919,com.tappple.followersplus,2.100912201,1754,3001,285,0.162485747,60,0.034207526,455,0.25940707,67,0.038198404,2134,1.216647662,898,242,255,350,1306,37,439,0,64,57,19,7,945,155,0.088369441,69,0.039338655,54,0.030786773,64,0.036488027,369,0.210376283,1,0.000570125,69,0.039338655,0,0,21,0.011972634,5,0.002850627,5,0.002850627,2,0.001140251,22,0.012542759,25,0.014253136,13,0.007411631,12,0.006841505,20,0.011402509,62,0.035347777,1,0.000570125,9,0.005131129,0,0,6,0.003420753,0,0,0,0,0,0,2,0.001140251
1920,com.tinder,2.843032839,7887,13821,737,0.093444909,198,0.025104603,2027,0.257005198,372,0.047166223,10487,1.329656397,3556,1428,1062,236,6589,165,672,91,762,97,339,361,4571,651,0.08254089,298,0.037783695,116,0.014707747,37,0.004691264,1715,0.217446431,6,0.000760746,171,0.021681248,29,0.003676937,120,0.015214911,26,0.003296564,95,0.012045138,22,0.0027894,166,0.021047293,100,0.012679092,56,0.007100292,42,0.005325219,14,0.001775073,327,0.041460631,32,0.004057309,26,0.003296564,3,0.000380373,40,0.005071637,1,0.000126791,6,0.000760746,8,0.001014327,23,0.002916191
1921,com.tinder,2.759098787,577,1011,57,0.098786828,19,0.032928943,160,0.27729636,20,0.034662045,755,1.308492201,273,101,63,20,494,10,49,10,68,5,19,15,335,55,0.095320624,20,0.034662045,10,0.017331023,3,0.005199307,136,0.235701906,1,0.001733102,15,0.025996534,2,0.003466205,6,0.010398614,1,0.001733102,6,0.010398614,2,0.003466205,11,0.019064125,4,0.006932409,4,0.006932409,2,0.003466205,1,0.001733102,17,0.029462738,2,0.003466205,0,0,0,0,2,0.003466205,1,0.001733102,0,0,0,0,1,0.001733102
1922,com.tocaboca.tocakitchen,3.95215311,2299,2865,230,0.100043497,32,0.013919095,82,0.035667682,81,0.03523271,2440,1.061331013,891,80,120,36,686,85,19,3,0,44,19,1,1350,20,0.008699435,5,0.002174859,8,0.003479774,4,0.001739887,49,0.021313615,2,0.000869943,1,0.000434972,0,0,0,0,5,0.002174859,3,0.001304915,0,0,19,0.008264463,22,0.009569378,3,0.001304915,11,0.004784689,5,0.002174859,65,0.028273162,8,0.003479774,3,0.001304915,1,0.000434972,0,0,2,0.000869943,2,0.000869943,0,0,7,0.003044802
1923,com.tomtom.gplay.navapp,3.326478149,389,854,77,0.197943445,10,0.025706941,95,0.244215938,39,0.100257069,633,1.627249357,270,71,46,46,435,26,79,9,3,28,74,7,245,40,0.102827763,8,0.020565553,5,0.01285347,4,0.010282776,76,0.195372751,0,0,12,0.030848329,2,0.005141388,1,0.002570694,9,0.023136247,19,0.048843188,1,0.002570694,9,0.023136247,13,0.033419023,7,0.017994859,3,0.007712082,4,0.010282776,33,0.084832905,5,0.01285347,6,0.015424165,1,0.002570694,0,0,1,0.002570694,3,0.007712082,0,0,2,0.005141388
1924,com.tomtom.gplay.navapp,3.218181818,55,145,7,0.127272727,3,0.054545455,15,0.272727273,14,0.254545455,106,1.927272727,31,14,7,4,77,2,15,2,0,5,13,1,42,6,0.109090909,1,0.018181818,0,0,1,0.018181818,10,0.181818182,1,0.018181818,4,0.072727273,1,0.018181818,0,0,1,0.018181818,2,0.036363636,0,0,0,0,3,0.054545455,4,0.072727273,0,0,2,0.036363636,11,0.2,0,0,1,0.018181818,0,0,0,0,1,0.018181818,0,0,0,0,0,0
1925,com.topgemsguide.clashr,4.344173442,369,421,20,0.054200542,3,0.008130081,16,0.043360434,9,0.024390244,373,1.010840108,112,15,6,11,135,3,1,0,1,8,2,0,199,4,0.010840108,1,0.002710027,0,0,0,0,15,0.040650407,0,0,0,0,0,0,0,0,1,0.002710027,1,0.002710027,0,0,1,0.002710027,1,0.002710027,2,0.005420054,0,0,1,0.002710027,9,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
